timestamp_utc,sensor,internal_temp,pressure,external_temp,humidity,solar_irradiance,wind_speed,time_local
2025-03-27 15:00:00+00:00,01.West.120,22.900000000000002,1018.92755,15.6865,55.05,324.95,0.044704,2025-03-27 16:00:00+01:00
2025-03-27 16:00:00+00:00,01.West.120,22.75,1018.42633,15.052334,56.18333333333333,176.05,0.14901333,2025-03-27 17:00:00+01:00
2025-03-27 17:00:00+00:00,01.West.120,22.683333333333334,1018.318,13.390667,59.9,25.333333333333332,0.022352,2025-03-27 18:00:00+01:00
2025-03-27 18:00:00+00:00,01.West.120,22.633333333333336,1018.33997,11.832667,65.26666666666667,0.65,0.0,2025-03-27 19:00:00+01:00
2025-03-27 19:00:00+00:00,01.West.120,22.55,1018.0606,9.6536665,72.73333333333333,0.0,0.0,2025-03-27 20:00:00+01:00
2025-03-27 20:00:00+00:00,01.West.120,22.5,1017.665,8.1785,78.48333333333333,0.0,0.0,2025-03-27 21:00:00+01:00
2025-03-27 21:00:00+00:00,01.West.120,22.4,1017.2298,7.3066664,81.88333333333334,0.0,0.0,2025-03-27 22:00:00+01:00
2025-03-27 22:00:00+00:00,01.West.120,22.333333333333332,1016.4921,6.5315003,84.0,0.0,0.0,2025-03-27 23:00:00+01:00
2025-03-27 23:00:00+00:00,01.West.120,22.233333333333334,1015.7065,6.1721663,85.46666666666667,0.0,0.0,2025-03-28 00:00:00+01:00
2025-03-28 00:00:00+00:00,01.West.120,22.2,1015.0682,6.1076665,86.13333333333334,0.0,0.0,2025-03-28 01:00:00+01:00
2025-03-28 01:00:00+00:00,01.West.120,22.2,1014.52576,6.6091666,86.01666666666667,0.0,0.0074506667,2025-03-28 02:00:00+01:00
2025-03-28 02:00:00+00:00,01.West.120,22.2,1013.9817,6.188333,86.26666666666667,0.0,0.0,2025-03-28 03:00:00+01:00
2025-03-28 03:00:00+00:00,01.West.120,22.2,1013.5144,6.5559998,87.1,0.0,0.07450666,2025-03-28 04:00:00+01:00
2025-03-28 04:00:00+00:00,01.West.120,22.2,1013.25476,6.7823334,88.0,0.0,0.06705599,2025-03-28 05:00:00+01:00
2025-03-28 05:00:00+00:00,01.West.120,22.21666666666667,1012.9195,6.927,88.03333333333333,0.7833333333333333,0.16391467,2025-03-28 06:00:00+01:00
2025-03-28 06:00:00+00:00,01.West.120,22.183333333333334,1012.9088,7.1246667,88.2,25.7,0.31292802,2025-03-28 07:00:00+01:00
2025-03-28 07:00:00+00:00,01.West.120,22.28333333333333,1012.8512,7.9046664,86.2,80.7,1.6540481,2025-03-28 08:00:00+01:00
2025-03-28 08:00:00+00:00,01.West.120,22.399999999999995,1012.7976,8.542666,82.16666666666667,113.5,1.8254132,2025-03-28 09:00:00+01:00
2025-03-28 09:00:00+00:00,01.West.120,22.4,1012.7513,9.371667,79.2,125.66666666666667,1.7062027,2025-03-28 10:00:00+01:00
2025-03-28 10:00:00+00:00,01.West.120,22.483333333333334,1012.33923,10.239333,76.88333333333334,171.33333333333334,1.3113173,2025-03-28 11:00:00+01:00
2025-03-28 11:00:00+00:00,01.West.120,22.483333333333334,1011.9583,11.0175,75.58333333333333,193.01666666666668,1.7285546,2025-03-28 12:00:00+01:00
2025-03-28 12:00:00+00:00,01.West.120,22.633333333333336,1011.62305,10.8376665,78.75,126.78333333333333,1.4826827,2025-03-28 13:00:00+01:00
2025-03-28 13:00:00+00:00,01.West.120,22.866666666666664,1011.1811,10.908,81.88333333333334,131.98333333333332,1.2442613,2025-03-28 14:00:00+01:00
2025-03-28 14:00:00+00:00,01.West.120,22.96666666666667,1010.7155,11.364333,81.53333333333333,78.91666666666667,1.34112,2025-03-28 15:00:00+01:00
2025-03-28 15:00:00+00:00,01.West.120,23.03333333333333,1010.5936,10.906834,84.01666666666667,47.85,0.89408,2025-03-28 16:00:00+01:00
2025-03-28 16:00:00+00:00,01.West.120,22.983333333333334,1010.88654,10.0494995,86.25,15.5,0.81212264,2025-03-28 17:00:00+01:00
2025-03-28 17:00:00+00:00,01.West.120,22.983333333333334,1011.22125,9.305667,86.55,10.433333333333334,0.20861866,2025-03-28 18:00:00+01:00
2025-03-28 18:00:00+00:00,01.West.120,22.733333333333334,1011.7399,8.981999,83.88333333333334,1.1,0.0149013335,2025-03-28 19:00:00+01:00
2025-03-28 19:00:00+00:00,01.West.120,22.53333333333333,1012.4889,8.740666,83.6,0.0,0.0,2025-03-28 20:00:00+01:00
2025-03-28 20:00:00+00:00,01.West.120,22.433333333333334,1013.1345,8.431666,84.36666666666666,0.0,0.0,2025-03-28 21:00:00+01:00
2025-03-28 21:00:00+00:00,01.West.120,22.316666666666666,1013.60974,8.032833,85.78333333333333,0.0,0.0149013335,2025-03-28 22:00:00+01:00
2025-03-28 22:00:00+00:00,01.West.120,22.233333333333334,1014.0861,7.5958333,86.83333333333333,0.0,0.0,2025-03-28 23:00:00+01:00
2025-03-28 23:00:00+00:00,01.West.120,22.2,1014.3746,7.3398337,87.0,0.0,0.0,2025-03-29 00:00:00+01:00
2025-03-29 00:00:00+00:00,01.West.120,22.183333333333334,1014.7516,6.6905,87.0,0.0,0.0,2025-03-29 01:00:00+01:00
2025-03-29 01:00:00+00:00,01.West.120,22.12,1015.2403,5.8053336,87.25,0.0,0.0,2025-03-29 02:00:00+01:00
2025-03-29 02:00:00+00:00,01.West.120,22.133333333333336,1015.63367,5.4698334,87.96666666666667,0.0,0.0,2025-03-29 03:00:00+01:00
2025-03-29 03:00:00+00:00,01.West.120,22.100000000000005,1016.2359,6.0331664,87.56666666666666,0.0,0.0,2025-03-29 04:00:00+01:00
2025-03-29 04:00:00+00:00,01.West.120,22.100000000000005,1017.0137,6.123667,87.0,0.0,0.0,2025-03-29 05:00:00+01:00
2025-03-29 05:00:00+00:00,01.West.120,22.03333333333333,1017.81793,6.359,86.03333333333333,3.75,0.0,2025-03-29 06:00:00+01:00
2025-03-29 06:00:00+00:00,01.West.120,22.3,1018.83887,6.9166665,85.56666666666666,58.833333333333336,0.11921067,2025-03-29 07:00:00+01:00
2025-03-29 07:00:00+00:00,01.West.120,25.116666666666664,1019.65784,8.173666,81.46666666666667,117.26666666666667,0.64820796,2025-03-29 08:00:00+01:00
2025-03-29 08:00:00+00:00,01.West.120,25.916666666666668,1020.44855,8.817,77.85,151.15,0.9015306,2025-03-29 09:00:00+01:00
2025-03-29 09:00:00+00:00,01.West.120,24.166666666666668,1020.97174,9.709,73.26666666666667,342.35,0.8419253,2025-03-29 10:00:00+01:00
2025-03-29 10:00:00+00:00,01.West.120,24.083333333333332,1021.3956,10.656167,69.35,566.7333333333333,0.8419253,2025-03-29 11:00:00+01:00
2025-03-29 11:00:00+00:00,01.West.120,23.96666666666667,1021.6879,10.882999,68.11666666666666,510.3833333333333,0.7748693,2025-03-29 12:00:00+01:00
2025-03-29 12:00:00+00:00,01.West.120,23.766666666666666,1021.80145,11.092167,66.65,592.4166666666666,1.4826827,2025-03-29 13:00:00+01:00
2025-04-04 10:00:00+00:00,01.West.120,24.6,1021.0931,19.9905,44.0,606.9166666666666,0.65565866,2025-04-04 12:00:00+02:00
2025-04-04 11:00:00+00:00,01.West.120,24.88333333333333,1020.5676,21.365665,40.05,643.4833333333333,0.9909386,2025-04-04 13:00:00+02:00
2025-04-04 12:00:00+00:00,01.West.120,24.616666666666664,1019.94116,22.726166,35.46666666666667,634.9833333333333,0.7003626,2025-04-04 14:00:00+02:00
2025-04-04 13:00:00+00:00,01.West.120,24.25,1019.20404,23.1665,34.61666666666667,579.15,0.34273064,2025-04-04 15:00:00+02:00
2025-04-04 14:00:00+00:00,01.West.120,24.1,1018.58606,23.897667,32.016666666666666,490.18333333333334,0.31292802,2025-04-04 16:00:00+02:00
2025-04-05 06:00:00+00:00,01.West.120,23.4,1019.77747,7.8108335,86.66666666666667,64.53333333333333,0.029802667,2025-04-05 08:00:00+02:00
2025-04-05 07:00:00+00:00,01.West.120,24.075,1020.1291,9.976666,76.18333333333334,145.4,0.16391467,2025-04-05 09:00:00+02:00
2025-04-05 11:00:00+00:00,01.West.120,25.3,1020.3881,16.309,48.7,661.1166666666667,0.23842134,2025-04-05 13:00:00+02:00
2025-04-05 12:00:00+00:00,01.West.120,25.03333333333333,1020.14264,17.003,44.5,652.6,0.29057598,2025-04-05 14:00:00+02:00
2025-04-05 13:00:00+00:00,01.West.120,24.616666666666664,1019.8808,17.1315,38.75,601.9833333333333,0.47684267,2025-04-05 15:00:00+02:00
2025-04-05 14:00:00+00:00,01.West.120,24.333333333333332,1019.4095,17.528332,34.78333333333333,510.28333333333336,0.67056,2025-04-05 16:00:00+02:00
2025-04-05 15:00:00+00:00,01.West.120,24.099999999999998,1019.2938,17.328333,35.78333333333333,376.95,0.49919465,2025-04-05 17:00:00+02:00
2025-04-05 16:00:00+00:00,01.West.120,23.883333333333336,1019.34235,16.398666,38.8,225.4,0.54389864,2025-04-05 18:00:00+02:00
2025-04-05 17:00:00+00:00,01.West.120,23.71666666666667,1019.5416,14.167666,45.983333333333334,44.78333333333333,0.5066453,2025-04-05 19:00:00+02:00
2025-04-05 18:00:00+00:00,01.West.120,23.516666666666666,1020.1291,11.853167,58.3,2.933333333333333,0.06705599,2025-04-05 20:00:00+02:00
2025-04-05 19:00:00+00:00,01.West.120,23.46,1020.8279,10.527333,64.18333333333334,0.0,0.104309335,2025-04-05 21:00:00+02:00
2025-04-07 10:00:00+00:00,01.West.120,24.71666666666667,1027.345,12.975167,38.43333333333333,630.5333333333333,0.36508268,2025-04-07 12:00:00+02:00
2025-04-07 11:00:00+00:00,01.West.120,24.566666666666666,1027.1451,13.464334,38.25,669.2666666666667,0.46939197,2025-04-07 13:00:00+02:00
2025-04-07 12:00:00+00:00,01.West.120,24.2,1026.9104,14.400333,36.93333333333333,659.9,0.052154664,2025-04-07 14:00:00+02:00
2025-04-07 13:00:00+00:00,01.West.120,24.0,1026.4413,14.927501,36.233333333333334,605.6166666666667,0.0074506667,2025-04-07 15:00:00+02:00
2025-04-07 17:00:00+00:00,01.West.120,23.05,1025.9684,13.2578335,44.766666666666666,50.4,0.03725333,2025-04-07 19:00:00+02:00
2025-04-07 18:00:00+00:00,01.West.120,22.916666666666668,1026.5796,11.379833,48.03333333333333,3.683333333333333,0.0,2025-04-07 20:00:00+02:00
2025-04-07 19:00:00+00:00,01.West.120,22.816666666666666,1027.1875,9.911667,56.016666666666666,0.0,0.0,2025-04-07 21:00:00+02:00
2025-04-07 20:00:00+00:00,01.West.120,22.666666666666668,1027.4719,8.734166,67.28333333333333,0.0,0.0,2025-04-07 22:00:00+02:00
2025-04-07 21:00:00+00:00,01.West.120,22.583333333333332,1027.5177,8.14,68.13333333333334,0.0,0.0,2025-04-07 23:00:00+02:00
2025-04-07 22:00:00+00:00,01.West.120,22.5,1027.8038,7.9381666,63.78333333333333,0.0,0.0,2025-04-08 00:00:00+02:00
2025-04-07 23:00:00+00:00,01.West.120,22.5,1027.8314,7.2446666,63.166666666666664,0.0,0.0,2025-04-08 01:00:00+02:00
2025-04-08 00:00:00+00:00,01.West.120,22.433333333333334,1027.8495,6.281833,66.61666666666666,0.0,0.0,2025-04-08 02:00:00+02:00
2025-04-08 01:00:00+00:00,01.West.120,22.316666666666666,1027.9506,5.5591664,70.55,0.0,0.0,2025-04-08 03:00:00+02:00
2025-04-08 02:00:00+00:00,01.West.120,22.233333333333334,1027.8518,5.3069997,72.7,0.0,0.0,2025-04-08 04:00:00+02:00
2025-04-08 03:00:00+00:00,01.West.120,22.150000000000002,1027.6401,5.0466666,74.41666666666667,0.0,0.0,2025-04-08 05:00:00+02:00
2025-04-08 04:00:00+00:00,01.West.120,22.080000000000002,1027.7333,4.6571665,76.65,0.0,0.0,2025-04-08 06:00:00+02:00
2025-04-08 05:00:00+00:00,01.West.120,22.016666666666666,1027.8337,4.413167,79.25,11.066666666666666,0.0,2025-04-08 07:00:00+02:00
2025-04-08 06:00:00+00:00,01.West.120,22.066666666666666,1028.1102,5.5039997,77.18333333333334,65.88333333333334,0.0074506667,2025-04-08 08:00:00+02:00
2025-04-08 07:00:00+00:00,01.West.120,23.066666666666666,1028.3699,7.572,69.9,143.68333333333334,0.022352,2025-04-08 09:00:00+02:00
2025-04-08 08:00:00+00:00,01.West.120,23.866666666666664,1028.4946,9.322333,64.25,187.73333333333332,0.23842134,2025-04-08 10:00:00+02:00
2025-04-08 09:00:00+00:00,01.West.120,24.233333333333334,1028.7278,11.665333,56.95,342.81666666666666,0.08195733,2025-04-08 11:00:00+02:00
2025-04-08 10:00:00+00:00,01.West.120,24.38333333333333,1028.6188,14.507334,46.083333333333336,628.0333333333333,0.029802667,2025-04-08 12:00:00+02:00
2025-04-08 11:00:00+00:00,01.West.120,24.2,1028.2812,15.6883335,41.05,668.5666666666667,0.059605334,2025-04-08 13:00:00+02:00
2025-04-08 12:00:00+00:00,01.West.120,23.8,1027.6373,16.579,38.31666666666667,656.3333333333334,0.245872,2025-04-08 14:00:00+02:00
2025-04-08 13:00:00+00:00,01.West.120,23.483333333333334,1026.8353,16.7385,38.31666666666667,605.6,0.29802665,2025-04-08 15:00:00+02:00
2025-04-08 14:00:00+00:00,01.West.120,23.266666666666666,1026.1902,17.049833,38.61666666666667,505.7,0.11176,2025-04-08 16:00:00+02:00
2025-04-08 15:00:00+00:00,01.West.120,23.05,1025.8273,16.7275,42.93333333333333,393.3,0.39488533,2025-04-08 17:00:00+02:00
2025-04-08 16:00:00+00:00,01.West.120,22.916666666666668,1025.8679,14.300833,52.88333333333333,220.9,0.37253332,2025-04-08 18:00:00+02:00
2025-04-08 17:00:00+00:00,01.West.120,22.833333333333332,1025.9243,12.663333,59.25,63.016666666666666,0.0,2025-04-08 19:00:00+02:00
2025-04-08 18:00:00+00:00,01.West.120,22.7,1026.0829,11.019333,66.33333333333333,7.65,0.0,2025-04-08 20:00:00+02:00
2025-04-08 19:00:00+00:00,01.West.120,22.583333333333332,1026.3081,9.225,71.66666666666667,0.0,0.0,2025-04-08 21:00:00+02:00
2025-04-08 20:00:00+00:00,01.West.120,22.53333333333333,1026.3995,8.140667,74.41666666666667,0.0,0.0,2025-04-08 22:00:00+02:00
2025-04-08 21:00:00+00:00,01.West.120,22.46666666666667,1026.3126,7.0308332,75.01666666666667,0.0,0.0,2025-04-08 23:00:00+02:00
2025-04-08 22:00:00+00:00,01.West.120,22.38333333333333,1026.3126,6.3975,76.78333333333333,0.0,0.0,2025-04-09 00:00:00+02:00
2025-04-08 23:00:00+00:00,01.West.120,22.349999999999998,1026.3126,6.0628333,78.6,0.0,0.0,2025-04-09 01:00:00+02:00
2025-04-09 00:00:00+00:00,01.West.120,22.333333333333332,1026.3126,5.6891665,80.23333333333333,0.0,0.0,2025-04-09 02:00:00+02:00
